,username,profile_link,rating,review_title,review_body
186,Yann p.,,4.0,Film instantané de bonne qualité,"Je vais essayer de vous donner mon avis le plus objectif possible. (La photo joint vous montre l'emballage d'une recharge film polaroid 6009 qui s'insère par l'avant de l'appareil)Pouvant réaliser 8 photos instantanées chacun soit 16 photos pour les deux recharges vendues ici, les films sont effectivement un peu chers. Effectivement les photos ressortent un peu blanches. Mais dans mes souvenirs d'enfance la qualité d'image des appareils photo de monsieur tout le monde était assez proche tout de même du rendu ici.Ainsi avec ces films vous retrouvez bien l'effet rétro d'époque. Selon moi, si vous cherchez un rendu à la qualité actuelle je ne pense pas que ces films et même les polaroids en général soient ce qu'il correspond le mieux.En revanche, si vous optez pour ces films, il ravira petits et grands, ami et famille, marquant instantanément vos moments magiques. J'ai pris l'habitude de conserver dans une boîte au moins une dizaine d'heures pour un résultat encore meilleur des photos. Il existe sans doute des films meilleurs mais globalement si vous aimez les photos rétro et que vous n'êtes pas très exigeant je vous conseille ces films qui feront l'affaire."
187,Cliente Amazon,,3.0,"Pellicole ottime, spedizione e imballaggio da dimenticare","Spedizione: nonostante l'acquisto fosse garantito con Prime la spedizione è arrivata in ritardo rispetto alla data garantita dal servizio e con la scatola che mostrava segni di pressioni.Imballaggio:  imbarazzante, le pellicole sono arrivate con la confezione schiacciata e rovinata dall'imballaggio troppo piccolo in cui sono state messe.La resa delle pellicole è stata tuttavia ottima; soltanto due si sono inceppate e sono andate perdute."
188,Daniela C.,,1.0,Un po’ delusa,"Prezzo standard. Non si riescono a trovare mai a prezzo minore. Un po’ rimasta male perché le ultime 4 foto sono uscite con una macchia in alto a destra, dalla prima che si notava un po’ di meno fino a rendere la macchia più evidente. Sinceramente una volta che spendo 16€ per 8 foto, vorrei che almeno la cartuccia sia perfetta !!!"
189,Antonio Ascione,,3.0,"Prezzo esagerato, ma buone","Il prezzo è veramente esagerato.30€ per 16 foto, che spesso con la Polaroid Lab vengono anche colorate male."
190,Dario,,3.0,Sì o no? Ni...,"Non lo so, c'è qualcosa che non mi convince (a partire dal prezzo, veramente troppo alto...).Una delle foto scattate, nonostante ormai sappiamo usare bene la macchina e non abbiamo mai avuto problemi, è stata stampata bruciata. Anche le altre non sono tanto di qualità (ma considerando la qualità delle stampe su altre cartucce direi che è quasi normale), ma pagare così tanto per poche foto e vederne una andare in fumo senza motivo dà un po' fastidio."
191,Andrea Guarino,,5.0,"Peccato il prezzo, però molte carine!",Premessa che difficilmente apprezzerete: il costo è alto. Ma per gli amanti della polaroid è un dato di fatto. Le pellicole sono molte carine perchè ricordano snoopy e la sua banda. Insomma mi piacciono un casino ed ora non vedo l’ora di provare quelle di topolino. Divertitevi come sempre
192,domenico,,3.0,Le sconsiglio,"Le ho comprate per il tema the mandalorian, curioso per i disegni sulle stampe ma ho notato fin dalla prima foto che la luminosità e la brillantezza è inferiore alle normali stampe. Leggendo altre recensione ho capito che non è solo un problema mio. Ho persino provato a fare foto identiche con la stessa luce usando due stampe diverse ed ho riscontrato questo problema. 3 stelle solo perché sono un grande fan di Star Wars e mi è piaciuta l'idea di inserire disegni sui bordi della stampa.P.s. Questo non significa che le foto sono da buttare."
193,Lucky61,,3.0,Il must delle pellicole istantanee,"Ho comprato poco tempo fa un pacco di iType per la mia polaroid One-Step 2 aspettando di usarla per poterle recensire. Il  prodotto è ottimo . L'illuminazione è fondamentale per la resa delle foto : con una luce media/alta  vengono nitide e con colori vividi. La spedizione è stata più che veloce, sono arrivate il giorno  dopo. Il costo è però abbastanza eccessivo."
194,Sheila O.,,5.0,Cuidado con las sub y exposiciones,"Tengo la Polaroid Lab y he usado este pack para eso. Algunas fotos salieron con tonos distintos; moradas, grises, naranjas... supongo que es parte del encanto. Pero hay que tener cuidado con las luces de la foto, pues muchas de ellas las tuve que repetir porque quedaban muy oscuras!"
195,78_bebe,,4.0,Informiert euch!,"Alle die hier schlechte Bilder als Ergebnis haben und 1 Stern vergeben sollten verstehen, dass das mit so vielen Faktoren zusammen hängt. Angefangen bei der Lagerung der Filme. Am besrek im Kühlschrank. Allein das beeinflusst das Ergebnis schon. Auch die Kamera Einstellungen zu kennen ist ein Punkt. Wenn man Helligkeit, Entfernung,... nicht beachtet bekommt man auch kein gutes Foto. Und so lange die gekauften Filme nicht abgelaufen sind kann der Hersteller da ja nichts dafür. Es geht hier um das Nötige Vorwissen wenn man eine Polaroid Kamera benutzt. Informieet euch. Es gibt genug Videos auf Youtube. Der einzige Nachteil ist einfach nur der Preis. Aber diese Filme sind nun mal teuer."
196,Nina Díaz Roura R.,,1.0,El título engaña,El título duce 16 fotos y en realidad solo es un paquete de 8. Cuidado.
197,Tetiana,,1.0,Terrible!,"I ordered a double pack and took one of the cassettes with me on vacation.  I was terribly upset when two photos got stuck in the camera and were ruined.  As a result, I had not 8 photos, but 5, since the third image was blown out due to the fact that I needed to get out two stuck photos. Other photos were ok."
198,giuseppe,,5.0,Proprio come le volevo,Arrivate in ottimo stato... Facilissimo da usare... Non sono scadute... (era una mia fobia) consigliatissimo
199,Bastilienchen,,5.0,Elegante Polaroids,"Dieser ""Film"" ist durch seine schwarze Farbe sehr elegant und macht die Bilder die entstehen zu etwas besonderem.Für diesen ""Spaß"" ist der Preis trotzdem relativ hoch."
200,Nibbler,,1.0,"Pessime, ha danneggiato il Lab","Davvero una delusione, prodotto scadente, di pessima qualità! Appena messe sul mio Polaroid Lab nuovo nuovo, dopo la prima foto è fuoriuscita della vernice bluastra che ha danneggiato il Lab.Una vergogna."
201,Markel,,4.0,Pack de 16 fotos (dos carretes),Dos pack a un precio un poco más ajustado que comprándolos por separado. Internamente se incluyen dos carretes de 8 fotos cada uno. Buena presentación. Se aconseja conservarlos en un ambiente frio.
202,Valentina N,,5.0,Ottimo acquisto,"Si sa, le pellicole per la polaroid sono costose. In questo pacco si “risparmia” un po’ in quanto sono 2 pacchetti da 8 pellicole (16 in totale). Spedizione velocissima, imballo non proprio consono in quanto sono arrivate in una busta e quindi la scatola si è schiacciata un po’. Nonostante questo sono perfettamente funzionanti e mi ritengo soddisfatta dell’acquisto!"
203,Daniele,,4.0,Ma quanto costa??!!!,"Adoro le foto Polaroid, super vintage. Ma non ha molto senso recensire questo prodotto in quanto è l'unico ad essere disponibile. Costa un botto e sto sempre con l'ansia di sbagliare scatto e quindi di buttare via la pellicola. Mi avevano detto che non era super economico ma la Polaroid original one step è sicuramente la più costosa!"
204,Japu,,5.0,Blaustich und Flecken,"16€ für die Mülltonne und das schon zum zweiten Mal. Beide Male waren Bilder einfach nur blaustichig mit Flecken in den Ecken. Dabei habe ich alles beachtet, lagern im Kühlschrank, bei Zimmertemperatur aufnehmen und in Ruhe ohne lichteinfall entwickeln lassen. Nicht ein Bild sieht - farbig-so aus wie die BSP Bilder.Habe auch verschiedene Belichtungseinstellungen genommen. Schade."
205,Wolf Müller-Funke,,5.0,Alte Farben wie früher,Ideal - das alte Format mit den blassen Farben
206,Alessio,,3.0,Costano troppo,Sono sempre belle le foto scattate con una polaroid.I colori e le ombre non aspettatevi che siano come immaginate. La stessa foto stampata 3 volte ha 3 sfumature diverse ed il bello il fascino è proprio quello secondo me.Costano l’occhio della testa.
207,LUCA,,5.0,Poco da dire,La qualità di Polaroid si conosce. Ho provato queste pellicole su consiglio di un amico fotografo.Il contrasto tra il nero della carta e la stampa in bianco e nero è stupendo.Ottima sia come idea regalo che per utilizzo professionale (mostre esposizioni ecc).
208,nino,,4.0,Pellicole in buono stato,"Ormai sono difficili da trovare nei negozi fisici, quindi già il solo fatto di poterle avere subito a casa è una grande comodità. Al di là di ciò le pellicole sono in ottimo stato, mi hanno quindi consentito di fare foto con la mia polaroid vintage."
209,Estefania Garza,,5.0,Todo excelente,"Nunca había usado pelicula blanco y negro en polaroid y resulto muy bien, lo interesante de la película es que no siempre salen con el mismo tono de blanco y negro, a veces se ven como más sepia entonces esta muy interesante usarlo, depende mucho de la luz donde tomes las fotos"
210,essedino,,3.0,"Polaroid, cosa ti aspetti?","Sì, sviluppa subito le foto, ma ormai, con il digitale, anche questa funzione è superata. Ho comprato queste carte fotografiche perché mi hanno dato una Polaroid da controllare e volevo vedere se funzionava. Sì, funziona, ma con tutti i suoi limiti."
211,Cristiano Carlon,,5.0,Attenti alle chimiche,"Le nuove chimiche 2020 risultano con colori più saturi e scuri: quindi occhio alle impostazioni! Le foto in pieno sole e senza flash verranno sensibilmente scure... tuttavia sempre bellissime!Il frame nero è un tocco di classe, non c'è che dire."
212,Sara,,1.0,:(,"Es mi primera polaroid, el último modelo. Estaba ilusionadisima con las primeras fotos. Y resulta que el papel está caducado y defectuoso... Quiero volver a comprarlo pero espero que esta vez me salga bueno.."
213,NiA,,4.0,Prima,"Prima- etwas teuer, aber das war Polaroid schon immer.Nostalgie pur!"
214,Romain,,4.0,Trop cher,"C'est super d'avoir ressuscité les instantané mais les consommable sont horriblement cher.Même ici dans un pack qui était ""une bonne affaire"" cela reste cher c'est pour dire..."
215,Amazon Kunde,,2.0,Bildqualität noch schlechter als damals,"Möglicherweise kaufen einige Leute ""Polaroid"" wegen des sogenannten Vintage-Looks.Tatsächlich unterscheiden sich die Bilder deutlich von dem, was man heute gewohnt ist.Ich möchte aber hinzufügen, selbst als die Sofortbildkameras eine aktuelle Technik waren, hätte man diese Bildqualität als schlecht empfunden. Inwieweit das am Film liegt oder an der Kamera kann ich schlecht einschätzen."
216,irenet,,1.0,No es compatible con la i1200,"Mi cámara ponía i1200 y  asumí que era iType, pero en realidad para Polaroid una cámara con menos de 10 años es vintage 🤷‍♀️.No me di cuenta hasta abrir el paquete. He visto algún vídeo online por el que se puede hacer un apaño para utilizar este carrete de esta en la mía, pero reutilizando un carrete apto para mi cámara... algo que desde hace unos meses ha dejado de fabricarse."
217,lorenzo,,1.0,Pellicola scaduta,Prodotto arrivato in ottime condizioni peccato che però è scaduto..me ne sono accorto quando ormai avevo già inserito la pellicola nella polaroid perciò non ho potuto procedere con il reso.. Inaccettabile!Prossima volta comprerò direttamente in negozio così non avrò brutte sorprese tanto il prezzo è lo stesso.
218,Lucchini Alberto,,4.0,Soddisfatta.,"Ricariche perfette per la Polaroid, e pacchetto leggermente conveniente rispetto a comprarne due singoli separati.Unica nota negativa la confezione è arrivata un po' schiacciata, ma dentro le ricariche erano a posto."
219,Ambro Raffa Innig,,5.0,Azienda rinnovata grazie alla impossible,"Pellicole istantanee necessarie per le polaroid, hanno però un costo notevole, circa 2 euro per foto."
220,Emy iliazi,,1.0,Pessime!,"Pessime!Fanno schifo.. saranno arrivate a me difettose, non so, ma pellicole di scarsissima qualità.  Avrei tanto voluto ricevere il rimborso!"
221,Flora Carati,,2.0,Déçue,"Cela disait qu'il allait y avoir deux lots de 8 photos pour en tout en avoir 16, mais il y en a juste 1 qui est arrivé.À part ça le paquet à l'air intact"
222,Michael Abbruzzese,,5.0,Polaroid=qualità,"Polaroid non ha bisogno di commenti, se cerchi un istantanea degna delMiglior film anni 80 con la risoluzione odierna su foto stampa allora hai un unica scelta. Polaroid"
223,OEZ SAVAS,,5.0,Sehr gutes Produkt,"Die Filme sehen sehr schön aus.Kleiner Tipp für die, die es noch nicht wissen:wenn es beim entwickeln des Bildes warm ist,bekommt das Bild einen leichten Bräunlich Gelben Stich (➡️ Sehr schön)."
224,Luis,,4.0,Foto bellissime ma troppo costose,non capisco perche il bianco nero costa piu del colore e perche comprando pacchi con piu rullini invece di risparmiare costano di piu ......foto bellissima ma comunque costano troppo
225,daniele,,5.0,INTRAMONTABILI,"Your browser does not support HTML5 video.


   Le classiche pellicole polaroid con cornice bianca, sono un evergreen per gli amanti delle foto stampate."
226,gioia,,5.0,"Ottimo, anticipo",Pacco arrivato con tanti giorni di anticipo.Perfette condizioni.Pellicole per polaroid onestep+
227,Emmanuele,,5.0,Tutto ok,Prodotto arrivato con larghissimo anticipo rispetto ai tempi previsti. Non ho ancora avuto modo di provare le pellicole ma il prodotto corrisponde perfettamente a quanto descritto dal venditore.
228,Nati,,5.0,Muy bonitos,"Chulismas el marco de colores degradados, un marco azul degradado, otro Roda degradado... para fotografías de mis hijos han quedado chulisimas💖"
229,Cliente Amazon,,5.0,"Resa dell'immagine ottima, finitura del bordo elegante","Le pellicole sono arrivate in tempo, la data di produzione è 02/2020.La qualità dell'immagine è ottima, nessuna posa ha presentato difetti.Il colore nero del bordo le rende eleganti e diverse dal solito.Le pellicole funzionano solo su macchine Polaroid ""i-Type"" recenti e non su quelle vecchie"
230,Diego Simangas,,4.0,Caro,"Es lo que dice ser pero me parece un precio alto por una foto, en el parque te cobran 3 euros por la foto y no tienes que comprar la camara."
231,Client d'Amazon,,1.0,Un seul pack alors que je paye « un double pack »,"Bonjour,Je n’ai reçu qu’une seule boîte de 16 photos. Or, j’ai payé pour un double pack.... j’espère recevoir l’autre boîte de 16 photos rapidement car presque 30€ pour 16 photos, c’est excessivement cher!Merci par avance!"
232,Dr. Alonzo,,3.0,paquete maltratado,"Los empaques de los cartuchos llegaron maltratados, aplastados. Es la primera vez que sucede algo asi. Solo espero que funcionen bien los cartuchos."
233,rondoni alessandro,,3.0,Foto polaroid,Due foto sono rimaste attaccate e quindi si sono rovinate
234,Anja,,4.0,Schlecht beschrieben.,"Leider war die Beschreibung nicht gut aussagekräftig, sodass dieser Film nicht in meiner Kamera passte. Jetzt ist er geöffnet und kann nicht zurück gesandt werden. Also ein Fehlkauf, trotz richtiger Eingabe der vorhandenen Daten. Schade."
235,Treesse,,4.0,Non compatibile,Ottima rapporto/qualita prezzo.Purtroppo non era compatibile con la nostra apparecchiatura. Comunque la pratica reso è andata benissimo!
236,Stefano,,5.0,"Scatola esterna rotta, ma pellicole integre.","Una volta aperto il pacco ho notato che la confezione estetna gialla era tutta rotta e spiegazzata, però le pellicole dentro son regolarmente chiuse dalla plastica."
237,chiara83,,5.0,Ottimo rapporto qualità prezzo,Sicuramente la confezione più conveniente! Le foto con la mia Polaroid vengono benissimo.Spedizione top come sempre
238,Cliente Amazon,,5.0,"Imballaggio integro, prodotto recente, qualità ottima","Utilizzo le pellicole Polaroid iType sulla mia ""Onestep 2"".Questo ultimo pacchetto ordinato è arrivato con tempismo perfetto.Mi è stato consegnato imballato correttamente e senza ammaccature.Il prodotto inoltre è molto recente, la data di produzione è 07/2020."
239,Mirta,,5.0,Buenas fotos !!!,"Se lo co.pre a mi hija para su nueva cámara polaroid y esta muy contenta con las películas, hace muy buenas fotos !!!"
240,Andrea,,5.0,Che emozione!,"Pellicole arrivate in tempi rapidissimi, come normale aspettarsi da Amazon. Scattare con la Polaroid è proprio un'emozione!! Utilizzarle è facilissimo, è sufficiente inserirle nella macchina e poi aspettare. La foto si sviluppa in maniera totalmente autonoma in circa 10/15 minuti!"
241,Alberto,,5.0,Buon prodotto,"Buon prodotto pe rchi ha nostalgia delle vecchie Polaroid. Spedizione veloce come sempre, Amazon è una garanzia."
242,Giorgio,,3.0,piccole strisce sulla foto,"Buongiorno,ho acquistato una polaroid now e un pacco di pellico a colori i-Type ho notato che nel primo scatto ho una piccola strisciata, volevo capire se è normale? se è successo ad altri oppure può anche essere l'effetto della prima foto.grazie"
243,Fabiola,,1.0,Difettato,Ricarica arrivata 27 novembre ! Scartata oggi come regalo ! Pessimo ! Nessuna foto è venuta e sappiamo usare la macchina fotografica in quanto è da due anni che viene utilizzata
244,pilar,,4.0,buena calidad,me parece un productor caro para lo que es pero es el precio que tiene. la calidad de la foto muy buena
245,Lily,,3.0,Molte diapositive rovinate❗️❗️❗️,"Prima di acquistare questo prodotto, avevo letto i commenti di alcune persone che si lamentavano delle diapositive rovinate, ma ho deciso di comprarle lo stesso. Di conseguenza, come successo ad altre persone, parecchie foto si sono rovinate, ma do un tre stelle perché non tutte lo erano."
246,Jennifer T.,,5.0,Great product for a great price!,Great quality. Box came a little damaged but did not affect the film whatsoever. I would suggest sending the box of film in something more sturdier than a bubble wrapped envelope. Overall very impressed with this product and will be ordering again when my last pack of film is used!
247,Angela,,5.0,Imballo non idoneo,"Le pellicole arrivano nella confezione ""schiacciate"" per cui si inceppa la pellicola nella Polaroid (fotocamera). Mi è successo troppe volte per cui dovreste imballare meglio e non inserirle in un semplice cartone piatto... Va rivisto cortesemente l'imballo di spedizione. Grazie"
248,JG,,5.0,La mejor opción.,"Me resultó una gran oferta por 40 fotos. El precio es algo elevado, así lo son los repuestos i type film de Polaroid, sin embargo este paquete me resultó ""moderadamente barato""."
249,ananas,,2.0,très moyen,"Tout d’abord l’emballage du produit était abîmé, l’intérieur non et c’est le principal mais ça ne fait pas très professionnel. Ensuite le contour noir est bien noir donc conforme à la description, le point négatif est que la couleur des photos est très clair avec des reflets verts, donc très moche pour une photo souhaité en couleur normale. Je ne pourrai pas dire si cela vient de la qualité des films mais c’est très dommage car le prix est très élevé pour un pack de seulement 8 photos."
250,Giuliana Maggio,,3.0,Qualità OK - Tempi INACCETTABILI,"5 giorni di ritardo oltre i 18 previsti per la consegna sarebbero più che sufficienti per ottenere una pessima valutazione. A salvare la situazione, fortunatamente, interviene l'ottima qualità del prodotto.Prodotto consigliato ma tempi di consegna da rivedere completamente."
251,Marsela Kasa,,2.0,Dal fotografo costavano di meno!,Le pellicole sono buone però le ho trovate da un fotografo con il prezzo più ridotto!
252,Raffaella ,,3.0,Scadute ma non troppo male,"Le pellicole sono scadute (11/20), infatti dal primo scatto si può notare una sorta di macchia in basso sulla zampa e una sorta di striatura in alto,  in ogni caso poteva andare peggio. Nel complesso le foto non vengono male in ogni caso, spero che le successive non peggiorino."
253,Jose Ramirez Velez,,4.0,"Buen producto, pero algo caro","Producto esperado y en plazo, quizás precio elevado! Desde que Polaroid fue comprada no tiene nada que ver"
254,Saba Vittoria,,5.0,Sempre troppo costose,"Niente da dire, le pellicole ottime...Il prezzo eccessivo, spero di trovare un alternativa"
255,Maria A.,,1.0,Sehr enttäuschend,"Ich bin total unzufrieden und hätte auch gern Ersatz für die miese Qualität der Filme. Bei jedem 2. Bild gibt es einen Fehler. Entweder ist am unteren Bildrand die Farbe weg oder in der Mitte des Bildes sind Flecken. Die Filme sind echt teuer, dafür möchte man auch einwandfreie Bilder. Bin sehr enttäuscht!"
256,Anna Maria,,5.0,prodotto perfetto,prodotto perfetto
257,De Matthaeis Michele,,5.0,ottimo prodotto come da descrizione,originali per polaroidProdotto arrivato nei tempi previstiA+++
258,Erica,,5.0,Perfetta per foto vintage,"Acquistato per la mia One Step2 ed è perfetta, sono 8 pellicole tutte di colori diverse, una garanzia come ogni altro prodotto originale polaroid"
259,Rafael Acuña Lopez,,5.0,Buen toque para las fotos,"Llego en un buen estado y rápido, en cuanto a la calidad del producto es la mejor , le da un buen toque a las fotografias, si eres fan de Peanuts es un buen producto para tus fotos."
260,Maria Pia De Francesco,,5.0,Classifiche pellicole i-type,"classiche pellicole i-type, non capisco le recensioni negative a me il pacco è arrivato integro... unica pecca il prezzo troppo alto per sole 8 pellicole..."
261,izac eric,,4.0,super padres,el marco de color metalico le da un plus extra a las fotos y un estilo incomparable
262,Amanda González Fernández,,4.0,Bien,"Caras, como todas. El borde es dorado y el fondo de la foto tiene tonos así ."
263,Chri,,3.0,Buone ma..,"Per carità, sono un buon prodotto ma a parer mio costano un po' troppo. Ogni volta ho l'ansia di finirle!"
264,Fausto,,5.0,Venditore molto affidabile e veloce nella spedizione,"L’articolo è arrivato integro senza nessun danno visibile, le foto vengono benissimo come già sapevo dato che non è la prima volta che acquisto da questo sito"
265,GIAMPIERO,,3.0,Risparmi ma NON TANTO,La qualità del prodotto è eccelsa....l'offerta pubblicizzata come super vantaggiosa....non lo è
266,Kel,,5.0,Great,Great product and you save money compared to the individual packs
267,Anna Giulia,,2.0,Solo un pacchetto di istantanee consegnato al posto di due,Ho inserito due stelle nella recensione dal momento che amazon mo ha spedito solamente un pacchetto da 16 istantanee quando dovrebbero essere stati due.
268,ferran,,1.0,peliculas defectuosas,Aparecen manchas blancas en la parte inferior de todas las peliculas del paquete.Paquete defectuoso.
269,Cliente Amazon,,5.0,consigliate,rapporto qualità prezzo eccezionale! sono molto molto belle!
270,Luca,,5.0,Polaroid pellicole,Prodotto perfetto per scattare foto istantanee. Dopotutto parliamo di Polaroid .Le foto escono benissimo!
271,Juan Hdz,,5.0,Excelente,Este producto es para aquellos nostálgicos de los años maravillosos (70s y 80s)
272,Giulia T.,,5.0,Le consiglio,"Perfette per Polaroid one step 2, arrivate molto velocemente"
273,alberto,,3.0,Polaroid,Prodotto conforme alle aspettative di una foto Polaroid
274,GIOPOL VET,,3.0,Buona qualità,Buona qualità di stampa. Prezzo un pochino eccessivo.
275,Ricardo S.,,5.0,por 12 euros es una buena compra,"polaroid son buenas maquinas, mas pagarlo 20 euros por 8 fotos no me gusta, has pagado en una promocion 12 euros , es un valor mas amigo e vale la pena"
276,Alice Parisotto,,5.0,Consigliatissime,Sono veramente belle come cartucce e le foto vengono spettacolari
277,Mlenavnessa,,4.0,"Verpackung leicht beschädigt, sonst top",Die Verpackung kam leider etwas beschädigt an. Ansonsten bin ich sehr zufrieden
278,ValentinaNanci,,5.0,Spedizione celere,Arrivato quasi subito nonostante le restrizioni e le vacanze natalizie di mezzo. Perfetto
279,L.L,,3.0,Pas 2 lot des films.,"Il est arriver un lot de film et il dit que sont deux, je ne suis pas très contente à cause de ça, mais a part cet inconvénient tout est bien."
280,Manuele Scardaccio,,4.0,Più cura del packaging,"Convenzione un po’ malconcia in quanto accatastata alla bene e meglio all’interno del pacco, non l’ideale visto che fa parte di un kit regalo. Per il resto tutto come d’articolo."
281,Leonardo G,,4.0,Non male,Il prodotto è valido soprattutto quando scontato. Lascia a desiderare il fatto che il costo di una foto è di due euro però parliamo sempre di una bella foto vecchio stile.Il packaging non è il massimo.
282,Jaume Alomar,,5.0,Aconsejable.,"Pedido correcto, siempre usamos esta marca de papel y hasta ahora estamos muy contentos. Si que es verdad que son caros pero de una calidad estupenda."
283,Costas,,5.0,Stupende,Arrivato in 4 giorni. Pellicole usate per le foto natalizie. Ottima qualità. Molto soddisfatto. La cornice nera particolare se si vuole cambiare dal classico bianco. Consiglio.
284,cleto civita,,5.0,spedizione molto accurata prodotto perfetto,spedizione velocissima ed accurata. ho dovuto però restituirlo perchè ho sbagliato tipo di pellicola.
285,Cliente Amazon,,5.0,Affidabile,Il prodotto è così come descritto nella descrizione e raffigurato in foto.
286,elena,,3.0,Caras,Muy pocas y muy caras. Por lo demás bien. Como las antiguas
287,Laura20,,5.0,Il pacco da 5 ti permette di risparmiare,"Ottimo, ho scelto questo prodotto e non la confezione singola per risparmiare sulla carta della polaroid che di per se è già molto costosa ( 2 euro a foto)"
288,Luis Miño Picallo,,4.0,Perfecto pero caro,Funciona a la perfección pero para ser solo 8 fotografías considero que es excesivamente caro
289,alberto,,4.0,Quello che mi aspettavo,Prodotto conforme alle aspettative
290,ALKO,,5.0,Marco negro,Cartucho de Polaroid marco negro. Todo ok. Pero vino un poco chafado(sin dañar el producto final).
291,Bastilienchen,,5.0,Schöne Farben,"Dieser Film ist definitiv ein Hingucker. Wenn man noch etwas Übung mit dem Fotografieren hat, kann man damit durchaus sehr tolle Fotos zaubern."
292,Roberta,,5.0,Ottimo qualità prezzo,Arrivato in due giorni... Con uno sconto. Ottimo fornitore. Consiglio
293,Erica,,5.0,Polaroid sempre una garanzia,"Acquistata per la mia One Step 2, è perfetta per foto vintage rese ancora più eleganti dal bordo nero"
294,Mattia Vola,,4.0,Facili da usare,"Molto semplice da usare e veloce. Le foto vengono con lo stile delle vecchie polaroid, per cui non hanno colori limpidissimi."
295,Federica,,5.0,Polaroid Snoopy,Prodotto arrivati in ottime condizioni! Arrivate in anticipo
296,Kayla,,1.0,Damage box upon arrival,"Box came damaged, don’t even see the point in repurchasing and risking this happening again :("
297,Gabriele,,4.0,Top ma care,Un po' care ma qualità top
298,Michela Di Gaspare,,5.0,Fantastiche,Scattare con una polaroid è un’esperienza fantastica! Pellicole non scadute e ben impacchettate!
299,Michele Messina,,5.0,Stampe per LAB,Perfette. Imballo ok prezzo ottimo. Da riprendere
300,KATHRIN DONNER,,5.0,TOP,"Tolles Produkt, das ich wieder kaufen werde!"
301,Mirey,,5.0,Super,Es kommen gute Bilder raus.
302,Federica,,5.0,Ricarica Polaroid bw,Prodotto arrivato in anticipo  e in ottime condizioni
303,Amazon Kunde,,5.0,Top,Alles super wie immer!
304,pablocesar,,4.0,Buen pack,Buen pack de 2 cartuchos de 8 para imprimir las fotos. Yo la uso en mi polariod lab y van perfectas
305,Claudia ,,5.0,Consigliato,Arrivato in condizioni perfette
306,Sandra Monfret,,5.0,Muy rápido,"Me llegaron al día siguiente, eso sí ... la caja estaba algo chafadita. No las he probado aun pero espero q vengan sin defecto."
307,Vincent,,5.0,Ok,Ottimo prodotto
308,Leandro,,5.0,ottimo,ottimo aquisto imballaggio perfetto
309,Pierre C,,5.0,Très bon,Tel que décrit
310,Federica,,5.0,Ricariche polaroid,"Prodotto arrivato integro, arrivato in anticipo"
311,Christopher Zeri,,5.0,Occhio al corriere,Il prodotto perfettoPeccato che il corriere ha lanciato il pacco oltre il cancello di casa senza suonare e se ne è andatoMaledizione totaleNon si lavora così
312,Cliente Amazon,,5.0,Fotos chulas,Muy practico
313,Vincenzo G.,,5.0,Vintage,Ti riportano indietro nel tempo. Attenti alle luci e avrete grandi soddisfazioni.
314,Macpik,,5.0,Perfette,Perfette
315,ndeli,,5.0,Worth it!,All photographs were dated within this year - has concerns food out of date film but that dishes come to be an issue!
316,Giovanni Caliendo,,1.0,Cose da pazzi,Avevo sbagliato modello e la cosa assurda è che per il reso devo pagare 4 euro..molto deluso ..
317,Sherry-Lee Toku,,5.0,Exspensive but as described,As described
318,Barbara,,5.0,Ottimo,Ottimo
319,Amazon Kunde,,5.0,Super schnelle Lieferung,Super schnelle Lieferung! Haben vor Sylvester nicht mehr damit gerechnet und was soll ich sagen... das Packet kam noch vor Sylvester an! Einfach nur TOP!
320,Alice Parisotto,,5.0,Buone come sempre,Buone
321,marcello vozza,,5.0,Bello,Bello
322,Vincent,,5.0,Ok,Good
323,Leonardo,,5.0,Prodotto ottimo!,Rispetta la descrizione ed è buon prodotto. Il prezzo per queste pellicole è comunque alto a mio parere.
324,Amazon Kunde,,5.0,Top,Alles super
325,Mattia,,5.0,Ottimo,"Ottimo prodotto, ricevuto nei tempi previsti e di ottima qualità. Consiglio a tutti. Ottimo imballaggio di spedizione"
326,Gabriele,,5.0,Molto belle!,Sono fantastiche! Il frame colorato è mille volte meglio di quello bianco delle pellicole standard
327,Anna Maria,,5.0,prodotto ok,prodotto ok
328,Nina,,5.0,soddisfatto,Il prodotto ha soddisfatto le aspettative
329,Jaime Costa Sánchez,,5.0,No para polaroid 600,Apta para polaroid
330,Cliente Amazon,,3.0,Buono,Qualità buona
331,Yasmine Ponsillo,,5.0,Bello,Le pellicole hanno un effetto “foto vintage “Solo che costano troppo 😂
332,Eduardo Villaseñor Hernandez,,1.0,Caduco,"Producto caducado, ninguna foto salió bien. Asqueroso"
333,Emanuele Spagnoli,,5.0,CONSIGLIATISSIMO,"Ottima qualità di stampa, l’articolo è arrivato imballato in modo perfettoSuper consigliato"
334,Cliente Amazon,,5.0,Ottimo prodotto,ottimo prodotto
335,nicola16,,4.0,ottima come qualità e prezzo,"ottima , le foto scattate risponde al tipo di immagine anticata"
336,Luckarth ,,5.0,Ok,Ok
337,Giann.nio,,5.0,Polaroid - 6009,Ottimo prodotto e cinque stelle al venditore
338,Leandro,,5.0,pellicola,si niente mala
339,Plvtone,,4.0,Peccato per il prezzo,"Pellicole ottime, l'effetto vintage è garantito! Peccato per il prezzo"
340,Ulvie Barina Putri,,5.0,Good,Good
341,Simona,,5.0,Le mie preferite,Ottimo effetto su polaroid
